,Store Number,City,Total Sales,Total Sales mean,County Number,Price per Liter mean_x,Zip Code,Total Volume Sold (Liters),Total Volume Sold (Liters) mean,Total Margin mean,2015 Sales,2015 Sales mean,Price per Liter mean_y,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales,2016 Sales mean,Price per Liter mean,2016 Volume Sold (Liters),2016 Volume Sold (Liters) mean,2016 Margin mean,2016 Sales Q1
104,2613,COUNCIL BLUFFS,114966.1,111.40125969,78.0,18.5991809708,51501,7827.65,7.58493217054,37.2768313953,87657.76,106.769500609,18.176910272,6061.3,7.38282582217,35.7666260658,19945.52,27308.34,129.423412322,20.2422342586,1766.35,8.37132701422,43.1530331754,27308.34
105,2614,DAVENPORT,181772.46,139.182588055,82.0,19.2757948614,52807,13036.09,9.98169218989,46.5077488515,142675.29,138.385344326,19.2307544261,9868.23,9.57151309408,46.2616488846,32260.12,39097.17,142.171527273,19.444655548,3167.86,11.5194909091,47.4304,39097.17
106,2616,CLINTON,189979.98,147.499984472,23.0,18.6157179544,52732,13190.79,10.2412965839,49.237484472,154160.15,146.262001898,18.6486218408,10585.88,10.0435294118,48.8353225806,29203.48,35819.83,153.076196581,18.4675098503,2604.91,11.1320940171,51.0489316239,35819.83
107,2618,CEDAR RAPIDS,28988.84,79.8590633609,57.0,16.1123961028,52402,2271.63,6.2579338843,26.6899724518,21287.84,75.7574377224,16.0894696647,1711.99,6.0924911032,25.3382918149,3501.57,7701.0,93.9146341463,16.1909610918,559.64,6.82487804878,31.3219512195,7701.0
108,2619,WEST DES MOINES,172804.86,137.037954005,77.0,22.2660094465,50266,10328.18,8.19046788263,45.7785249802,143958.96,140.998001959,22.1886352942,8575.07,8.39869735553,47.1158570029,24829.75,28845.9,120.19125,22.5951719858,1753.11,7.304625,40.0892916667,28845.9
109,2620,WINDSOR HEIGHTS,113140.75,78.6792420028,77.0,19.2961931784,50311,7723.04,5.37068150209,26.2871140473,97187.35,79.1427931596,19.3095549157,6589.11,5.3657247557,26.4468241042,20689.13,15953.4,75.9685714286,19.2180588288,1133.93,5.39966666667,25.3531904762,15953.4
110,2621,SIOUX CITY,101080.27,128.437445997,97.0,18.5071130181,51105,7413.07,9.41940279543,42.9001651842,80768.93,130.694061489,18.5999571143,5850.95,9.4675566343,43.656828479,18011.98,20311.34,120.185443787,18.1676002877,1562.12,9.24331360947,40.1331952663,20311.34
111,2622,IOWA CITY,88401.49,136.632905719,52.0,19.4226241038,52240,5950.35,9.19683153014,45.6807109737,74371.39,139.533564728,19.2919886267,5053.06,9.48041275797,46.6737898687,7507.2,14030.1,123.071052632,20.0334022556,897.29,7.87096491228,41.0376315789,14030.1
112,2623,SIOUX CITY,120802.24,97.8155789474,97.0,19.9517950429,51104,8193.25,6.63421052632,32.6629392713,105536.35,102.263905039,19.7913846832,7128.27,6.90723837209,34.1536918605,19839.44,15265.89,75.2014285714,20.7672802217,1064.98,5.24620689655,25.0843349754,15265.89
113,2624,DUBUQUE,111187.6,139.507653701,31.0,19.393355243,52002,8811.69,11.0560727729,46.9050062735,92409.9,143.271162791,19.3707297778,7578.73,11.7499689922,48.2372713178,17093.93,18777.7,123.5375,19.4893646183,1232.96,8.11157894737,41.2516447368,18777.7
114,2625,DAVENPORT,221545.53,187.27432798,82.0,18.421294457,52804,14759.58,12.4763989856,62.5057988166,182118.58,187.172230216,18.6765410461,12029.17,12.3629701953,62.4811716341,39270.06,39426.95,187.747380952,17.2386519274,2730.41,13.001952381,62.6199047619,39426.95
115,2626,DES MOINES,108847.32,112.098166838,77.0,19.1542583632,50311,7250.68,7.46722966014,37.4659423275,89785.01,116.151371281,18.9056167764,6020.27,7.78818887451,38.8332858991,16458.24,19062.31,96.2742929293,20.1249651642,1230.41,6.21419191919,32.1277777778,19062.31
116,2627,DES MOINES,102661.1,117.865786452,77.0,18.0856549861,50310,6706.34,7.69958668197,39.3539724455,84356.91,125.905835821,18.0539582975,5552.31,8.28702985075,42.0481343284,18166.89,18304.19,91.0656218905,18.1913106148,1154.03,5.74144278607,30.3734328358,18304.19
117,2628,ELDORA,17720.16,92.2925,42.0,13.4417609127,50627,1582.75,8.24348958333,30.8255208333,14489.19,89.9949689441,13.744859509,1265.5,7.8602484472,30.0497515528,3707.63,3230.97,104.22483871,11.8676036866,317.25,10.2338709677,34.854516129,3230.97
118,2629,COUNCIL BLUFFS,219313.27,164.279602996,78.0,19.4071312645,51503,14061.15,10.5326966292,54.84717603,184574.96,168.407810219,19.1402177833,11876.3,10.836040146,56.2378649635,47432.72,34738.31,145.348577406,20.6311361825,2184.85,9.14163179916,48.469790795,34738.31
119,2630,WEST DES MOINES,28563.51,150.334263158,77.0,16.8903273315,50266,2130.23,11.2117368421,50.3354210526,20852.8,129.520496894,17.2805578387,1369.73,8.50763975155,43.4201242236,4664.84,7710.71,265.886551724,14.7238752053,760.5,26.224137931,88.7272413793,7710.71
120,2633,DES MOINES,1220335.09,491.080519115,77.0,20.8847778097,50320,75921.5,30.5519114688,163.802861167,1000783.3,500.39165,21.0192380952,61909.75,30.954875,166.908455,207012.08,219551.79,452.684103093,20.3303024055,14011.75,28.8902061856,150.99628866,219551.79
121,2635,DAVENPORT,129629.3,149.514763552,82.0,19.9490480599,52807,8007.78,9.23619377163,49.9421222607,109793.2,154.856417489,20.0904162822,6728.43,9.49002820874,51.7350211566,19905.65,19836.1,125.544936709,19.3146805304,1279.35,8.09715189873,41.8967721519,19836.1
122,2636,DES MOINES,83996.93,173.906687371,77.0,17.3643897112,50317,5942.42,12.3031469979,58.048115942,72498.46,183.076919192,17.2776400722,5153.82,13.0146969697,61.114040404,16854.32,11498.47,132.166321839,17.7592501368,788.6,9.06436781609,44.0928735632,11498.47
123,2637,DAVENPORT,103954.41,128.022672414,82.0,16.4413514544,52804,8042.85,9.90498768473,42.7904310345,83063.32,128.184135802,16.3244484862,6497.2,10.0265432099,42.8510802469,19252.36,20891.09,127.384695122,16.9032607433,1545.65,9.42469512195,42.5507926829,20891.09
124,2641,COUNCIL BLUFFS,32646.32,88.9545504087,78.0,17.3347700143,51501,2504.23,6.82351498638,29.7001907357,26887.2,92.0794520548,17.9006266308,2015.53,6.9025,30.7493493151,5310.34,5759.12,76.7882666667,15.1317015873,488.7,6.516,25.6154666667,5759.12
125,2642,PELLA,77040.99,111.653608696,63.0,17.9815985162,50219,5269.78,7.63736231884,37.3289275362,64223.84,112.083490401,17.6767285797,4401.71,7.68186736475,37.479877836,14350.94,12817.15,109.548290598,19.4746794872,868.07,7.4194017094,36.5896581197,12817.15
126,2643,WATERLOO,89604.74,103.589294798,7.0,20.89646954,50701,5632.05,6.51104046243,34.5982774566,74914.35,108.729100145,20.4075889458,4880.72,7.08377358491,36.3260667634,16550.61,14690.39,83.468125,22.8103259569,751.33,4.26892045455,27.834375,14690.39
127,2644,FORT DODGE,155283.07,193.61978803,94.0,18.3375997819,50501,9964.38,12.4244139651,64.6430299252,127422.83,199.409749609,18.2693610199,8057.78,12.6099843505,66.5867292645,29025.13,27860.24,170.921717791,18.6051124744,1906.6,11.6969325153,57.0232515337,27860.24
128,2647,CEDAR RAPIDS,133543.9,102.963685428,57.0,20.7785835675,52411,7965.93,6.14181187355,34.4496607556,113193.97,106.185712946,20.7140181835,6584.19,6.17653846154,35.5469512195,25156.43,20349.93,88.0949350649,21.0765346468,1381.74,5.98155844156,29.385974026,20349.93
129,2648,WEST DES MOINES,192808.32,133.431363322,77.0,22.4591718473,50265,11078.29,7.6666366782,44.5254117647,158668.94,134.010929054,22.3922959783,9311.07,7.86407939189,44.7218158784,44321.35,34139.38,130.802222222,22.7625474366,1767.22,6.77095785441,43.6344444444,34139.38
130,2649,DUBUQUE,76903.55,81.6385881104,31.0,17.5565831311,52001,5741.4,6.0949044586,27.3639808917,63353.86,82.815503268,17.4859805478,4773.9,6.24039215686,27.7855294118,12822.75,13549.69,76.551920904,17.8617298897,967.5,5.46610169492,25.5420338983,13549.69
131,2650,HARLAN,60187.2,121.34516129,83.0,17.3822057412,51537,4039.74,8.14463709677,40.6058870968,52433.13,127.574525547,17.489209825,3510.55,8.54148418491,42.7090997567,12580.51,7754.07,91.2243529412,16.8648095238,529.19,6.22576470588,30.4362352941,7754.07
132,2651,WAVERLY,96219.68,95.267009901,9.0,18.7651692428,50677,6850.47,6.78264356436,31.8303663366,75875.53,93.2131818182,18.8261061342,5537.84,6.80324324324,31.1548034398,19073.52,20344.15,103.796683673,18.5120946016,1312.63,6.69709183673,34.6360204082,20344.15
133,2652,MASON CITY,53792.72,105.269510763,17.0,17.3069760507,50401,4182.71,8.18534246575,35.2393737769,44868.03,107.855841346,17.3843744277,3479.16,8.36336538462,36.1180528846,11343.72,8924.69,93.9441052632,16.9680526316,703.55,7.40578947368,31.3916842105,8924.69
134,2653,WASHINGTON,49093.42,92.2808646617,92.0,19.2688326359,52353,3339.47,6.27719924812,30.8265225564,41408.06,96.0743851508,19.3074734619,2869.82,6.65851508121,32.1041531323,7597.11,7685.36,76.0926732673,19.103939606,469.65,4.65,25.3744554455,7685.36
135,2655,CLARINDA,13896.23,93.8934459459,73.0,16.4545104738,51632,1044.64,7.05837837838,31.4010810811,11721.06,93.0242857143,16.1641510025,896.52,7.11523809524,31.1273015873,2535.87,2175.17,98.8713636364,18.117478355,148.12,6.73272727273,32.9690909091,2175.17
136,2656,CORNING,14120.7,67.2414285714,22.0,17.0231709822,51632,958.34,4.56352380952,22.5070952381,11880.54,69.8855294118,16.8009022556,777.06,4.57094117647,23.3647647059,3070.48,2240.16,56.004,17.9678130699,181.28,4.532,18.862,2240.16
137,2657,BEDFORD,7925.01,50.4777707006,87.0,16.473733817,50833,612.18,3.89923566879,16.855477707,6130.51,54.7366964286,16.582057991,466.28,4.16321428571,18.2850892857,1459.28,1794.5,39.8777777778,16.2041269841,145.9,3.24222222222,13.2973333333,1794.5
138,2658,MOUNT AYR,5268.63,95.7932727273,80.0,12.5953030303,50854,486.3,8.84181818182,32.0112727273,4328.83,98.3825,12.5383225108,390.0,8.86363636364,32.8927272727,567.0,939.8,85.4363636364,12.8232251082,96.3,8.75454545455,28.4854545455,939.8
139,2660,SIOUX CENTER,27764.11,77.7706162465,84.0,17.2894624516,51250,1778.25,4.98109243697,25.9699719888,22505.22,80.954028777,17.4526070572,1420.0,5.10791366906,27.0311151079,5289.26,5258.89,66.5682278481,16.7153586498,358.25,4.53481012658,22.2358227848,5258.89
140,2661,SHELDON,61813.42,134.377,71.0,16.5892768606,51201,4320.15,9.39163043478,44.8635,55649.93,151.634686649,16.8873624627,3802.09,10.3599182561,50.6234059946,9013.3,6163.49,66.2740860215,15.41296056,518.06,5.57053763441,22.1335483871,6163.49
141,2662,MUSCATINE,47379.7,76.1731511254,70.0,17.3677700783,52761,3377.8,5.43054662379,25.4483279743,39203.4,78.8800804829,17.3109737246,2747.94,5.52905432596,26.3599597586,8577.92,8176.3,65.4104,17.593592381,629.86,5.03888,21.82368,8176.3
142,2663,URBANDALE,204906.94,212.779792316,77.0,20.5306284923,50322,11898.52,12.3556801661,71.051536864,175203.29,224.045127877,20.6043447814,10060.92,12.8656265985,74.823887468,29761.65,29703.65,164.108563536,20.2121415417,1837.6,10.1524861878,54.7533149171,29703.65
143,2665,WAUKEE,161089.31,153.418390476,25.0,20.2794513955,50263,9481.01,9.02953333333,51.2936,126233.84,150.997416268,20.1802897399,7471.09,8.93671052632,50.5038875598,21028.9,34855.47,162.876028037,20.6668305732,2009.92,9.39214953271,54.3786448598,34855.47
144,2666,ANKENY,139899.02,106.064457923,77.0,23.2791640446,50023,8222.7,6.23404094011,35.4478771797,117545.0,109.445996276,23.7266630274,6797.18,6.32884543762,36.5942178771,25475.53,22354.02,91.2408979592,21.3174746261,1425.52,5.81844897959,30.4226938776,22354.02
145,2667,SIOUX CITY,11898.04,67.6025,97.0,16.6585119048,51104,973.2,5.52954545455,22.6144886364,8456.63,70.4719166667,16.4010238095,694.2,5.785,23.5991666667,1802.63,3441.41,61.45375,17.2102721088,279.0,4.98214285714,20.5044642857,3441.41
146,2668,LEON,4440.39,77.9015789474,27.0,16.3583291562,50144,312.75,5.48684210526,26.0464912281,3689.69,83.8565909091,15.4883549784,257.0,5.84090909091,28.0072727273,332.43,750.7,57.7461538462,19.3028571429,55.75,4.28846153846,19.41,750.7
147,2669,CORYDON,10268.42,78.9878461538,93.0,14.8554908425,50060,812.5,6.25,26.4230769231,8603.63,78.9323853211,14.7641896024,691.75,6.34633027523,26.4124770642,1891.97,1664.79,79.2757142857,15.3293877551,120.75,5.75,26.4780952381,1664.79
148,2670,CORALVILLE,282144.7,187.347078353,52.0,19.2224495853,52241,17355.38,11.5241567065,62.5474169987,227442.71,189.693669725,19.2702811867,13869.95,11.5679316097,63.3408173478,40125.22,54701.99,178.18237785,19.0356414743,3485.43,11.3531921824,59.448762215,54701.99
149,2671,JEFFERSON,44115.97,174.371422925,37.0,17.3727103331,50129,3560.5,14.0731225296,59.1425296443,37455.21,191.098010204,17.1772060253,3122.0,15.9285714286,65.0056632653,8516.84,6660.76,116.855438596,18.0449707602,438.5,7.69298245614,38.9815789474,6660.76
150,2672,WINTERSET,28595.78,125.972599119,61.0,17.4337319069,50273,1992.25,8.77643171806,42.1730396476,22373.06,118.375978836,17.6108440413,1536.25,8.12830687831,39.6632275132,4651.32,6222.72,163.755789474,16.5528320802,456.0,12.0,54.6560526316,6222.72
151,2806,CLINTON,49953.81,107.197017167,23.0,15.4114782899,52732,3893.28,8.35467811159,35.8275536481,41929.39,108.344677003,15.9807603107,3154.41,8.15093023256,36.2174418605,10736.99,8024.42,101.574936709,12.6227169982,738.87,9.35278481013,33.9175949367,8024.42
152,2835,CEDAR FALLS,14376.86,102.691857143,7.0,14.3683061224,50613,1212.0,8.65714285714,34.4062142857,11751.32,102.185391304,14.4609606625,991.5,8.62173913043,34.2736521739,1331.33,2625.54,105.0216,13.9420952381,220.5,8.82,35.016,2625.54
153,2836,WATERLOO,2876.81,52.3056363636,7.0,14.5498290043,50703,249.99,4.54527272727,17.4414545455,2330.58,52.9677272727,13.9749594156,206.37,4.69022727273,17.6615909091,497.41,546.23,49.6572727273,16.8493073593,43.62,3.96545454545,16.5609090909,546.23
154,2837,WATERLOO,8966.54,106.74452381,7.0,15.2141496599,50702,720.75,8.58035714286,35.7036904762,7695.68,108.389859155,14.9314553991,629.25,8.86267605634,36.2576056338,2017.38,1270.86,97.7584615385,16.7580952381,91.5,7.03846153846,32.6784615385,1270.86
155,2838,DAVENPORT,6199.4,105.074576271,82.0,15.2466182405,52806,556.0,9.42372881356,35.1072881356,5448.62,102.804150943,14.3341239892,506.75,9.56132075472,34.359245283,1532.06,750.78,125.13,23.306984127,49.25,8.20833333333,41.715,750.78
156,2839,DAVENPORT,3817.19,109.062571429,82.0,12.964122449,52804,375.0,10.7142857143,36.3945714286,2662.88,106.5152,11.2200952381,295.5,11.82,35.5576,1154.21,1154.31,115.431,17.3241904762,79.5,7.95,38.487,1154.31
157,2840,BETTENDORF,9384.59,77.5585950413,82.0,16.3378827233,52722,794.75,6.56818181818,25.9602479339,8174.06,82.5662626263,15.89999038,697.0,7.0404040404,27.6517171717,2287.01,1210.53,55.0240909091,18.3083982684,97.75,4.44318181818,18.3486363636,1210.53
158,2841,CEDAR RAPIDS,14730.6,121.740495868,57.0,13.7787957497,52403,1308.5,10.8140495868,40.9938016529,12938.88,120.92411215,13.9207654651,1136.0,10.6168224299,40.7169158879,3906.09,1791.72,127.98,12.6937414966,172.5,12.3214285714,43.11,1791.72
159,2843,CEDAR RAPIDS,10893.0,49.9678899083,57.0,16.9059742246,52402,869.0,3.98623853211,16.6936238532,9089.97,50.2208287293,16.9433833202,714.5,3.94751381215,16.7710497238,1372.2,1803.03,48.7305405405,16.722972973,154.5,4.17567567568,16.3148648649,1803.03
160,2844,IOWA CITY,10387.33,100.847864078,52.0,14.5251271382,52240,913.25,8.86650485437,33.7119417476,8288.71,96.3803488372,13.9375692137,759.5,8.83139534884,32.2389534884,2179.13,2098.62,123.448235294,17.4974789916,153.75,9.04411764706,41.1635294118,2098.62
161,2845,COUNCIL BLUFFS,4207.44,145.084137931,78.0,15.3611165846,51503,313.5,10.8103448276,48.4572413793,3670.56,146.8224,15.1336380952,279.0,11.16,49.0512,1007.46,536.88,134.22,16.7828571429,34.5,8.625,44.745,536.88
162,2846,CEDAR RAPIDS,9077.12,60.1133774834,57.0,14.5572815025,52404,832.49,5.51317880795,20.0664238411,7393.12,58.6755555556,14.1605847106,705.87,5.60214285714,19.5911111111,2129.52,1684.0,67.36,16.5566333333,126.62,5.0648,22.462,1684.0
163,2847,MARION,3988.55,75.2556603774,57.0,14.2971069182,52302,377.25,7.1179245283,25.140754717,3106.47,72.2434883721,12.6752159468,312.0,7.25581395349,24.1472093023,1023.87,882.08,88.208,21.2712380952,65.25,6.525,29.413,882.08
164,2848,ANKENY,6691.24,99.8692537313,77.0,13.1468656716,50023,595.0,8.88059701493,33.3286567164,5441.14,93.8127586207,12.7701477833,514.0,8.86206896552,31.3137931034,1234.98,1250.1,138.9,15.5746031746,81.0,9.0,46.3133333333,1250.1
165,2849,DES MOINES,2909.64,74.6061538462,77.0,17.4819200244,50320,203.64,5.22153846154,24.8782051282,2413.8,73.1454545455,17.3638852814,169.14,5.12545454545,24.3915151515,763.98,495.84,82.64,18.1311111111,34.5,5.75,27.555,495.84
166,2850,DES MOINES,4795.06,77.3396774194,77.0,16.1313133641,50313,360.5,5.81451612903,25.9074193548,4111.51,79.0675,16.0868223443,307.25,5.90865384615,26.5055769231,1139.62,683.55,68.355,16.3626666667,53.25,5.325,22.797,683.55
167,2851,FORT DODGE,4694.33,104.318444444,94.0,15.0157883598,50501,393.75,8.75,35.0591111111,3928.72,106.181621622,14.7045559846,341.5,9.22972972973,35.7408108108,964.47,765.61,95.70125,16.4552380952,52.25,6.53125,31.90625,765.61
168,2852,DES MOINES,8864.17,106.797228916,77.0,15.7160413081,50310,645.0,7.77108433735,35.6485542169,6190.65,108.607894737,14.0750543024,477.5,8.37719298246,36.269122807,617.84,2673.52,102.827692308,19.3135897436,167.5,6.44230769231,34.2880769231,2673.52
169,2853,AMES,6844.69,120.082280702,85.0,17.3795154553,50014,463.25,8.12719298246,40.0936842105,4100.43,113.900833333,17.8278306878,251.25,6.97916666667,38.0233333333,1529.4,2744.26,130.679047619,16.6109750567,212.0,10.0952380952,43.6428571429,2744.26
170,2854,URBANDALE,1933.47,52.2559459459,77.0,16.0505019305,50323,135.25,3.65540540541,17.4218918919,1360.56,46.915862069,13.4386863711,112.0,3.86206896552,15.6420689655,3758.06,572.91,71.61375,25.5183333333,23.25,2.90625,23.87375,572.91
171,3013,BLOOMFIELD,13197.52,65.0124137931,26.0,14.3455336617,52537,1076.75,5.30418719212,21.7361083744,11152.82,65.6048235294,14.5013361345,902.75,5.31029411765,21.9444705882,2899.9,2044.7,61.9606060606,13.5429148629,174.0,5.27272727273,20.6627272727,2044.7
172,3041,COLFAX,10118.61,71.2578169014,50.0,12.7754233736,50054,966.73,6.80795774648,23.8271126761,8266.29,71.2611206897,12.7514829639,783.98,6.75844827586,23.8425862069,3349.31,1852.32,71.2430769231,12.8822344322,182.75,7.02884615385,23.7580769231,1852.32
173,3045,BRITT,10739.55,84.5633858268,41.0,12.8734345707,50423,1096.5,8.63385826772,28.4409448819,9200.93,87.6279047619,12.8258185941,942.5,8.97619047619,29.4896190476,2195.54,1538.62,69.9372727273,13.1006926407,154.0,7.0,23.4359090909,1538.62
